"no";"tipo";"de_para";"resumo";"data"
"2433";"telegrama";"Escritório Financeiro em Nova York";"ADMINISTRACAO. PROGRAMA COMPLEMENTAR  DE ASSISTENCIA MEDICA.
PERIODO  1998-99.";1998-09-10
"1529";"telegrama";"Embaixada em  WASHINGTON";"DEFESA. AQUISICAO DE AVIOES P-3 PELA  FAB. TRATATIVA.";1998-09-11
"1303";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS.TERRORIS  MO.OEA.II CONFERENCIA INTERAME
RICANA ESPECIALIZADA.VIAGEM DE  MUIRHEAD A BRASILIA.";1998-09-15
"1309";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS.  TERRO-  RISMO.  OEA.  II  CONFERENCIA
INTERAMERICANA  ESPECIALIZADA.  VIAGEM DE MUIRHEAD A BRASILIA.";1998-09-17
"1327";"despacho telegráfico";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-BURKINA.  CONCESSAO DE ''AGREMENT''.";1998-09-21
"1333";"despacho telegráfico";"Embaixada em  WASHINGTON";"RETRANSMISSAO DE telegrama.";1998-09-22
"816";"despacho telegráfico";"Embaixada em  PEQUIM";"ASSUNTOS CONSULARES.IMIGRACAO  ILEGAL.";1998-09-25
"5011";"telegrama";"Embaixada em  PEQUIM";"PROTOCOLO. BRASIL-MONGOLIA. PEDIDO DE AGREMENT. EMBAIXADOR DAGVA
TSAKHILGAAN.";1998-09-29
"6477";"despacho telegráfico";"Escritório Financeiro em Nova York";"ADMINISTRACAO FINANCEIRA. EMBAIXADA EM DACCA. RECEITA EXTRAORDINARIA DA UNIAO. TRANSFERENCIA DE RECURSOS.";1998-10-05
"1690";"telegrama";"Embaixada em  WASHINGTON";"PROCESSO DE PAZ EQUADOR-PERU.  ENCONTRO TRIPARTITE. BRASILIA, EM 7  E 8
DE OUTUBRO. DOCUMENTOS.";1998-10-09
"1421";"despacho telegráfico";"Embaixada em  WASHINGTON";"RETRANSMISSAO DE telegrama.  DESARMAMENTO. MTCR. PLENARIA  DE
BUDAPESTE. DELEGACAO BRA-  SILEIRA. PERFIL DE ATUACAO.";1998-10-13
"1727";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-ARGENTINA-PARAGUAI. FRONTEIRA  TRIPLICE. CRIME ORGANIZADO E
TERRORISMO. CASA DE REPRESENTANTES  DOS EUA. CSIS. APRESENTACAO DO MINISTRO DO INTERIOR DA ARGENTINA.";1998-10-15
"1729";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-ARGENTINA-PARAGUAI. FRONTEIRA  TRIPLICE. CRIME ORGANIZADO E TERRORISMO. CASA DE REPRESENTANTES  DOS EUA. CSIS. APRESENTACAO DO
MINISTRO DO INTERIOR DA ARGENTINA.";1998-10-16
"1758";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS. DROGAS  ILEGAIS E CRIMES CONEXOS.
IMPLEMENTACAO DA LEI SOBRE TIRO DE  DESTRUICAO.";1998-10-20
"1470";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-ARGENTINA-PARAGUAI.CRI-  ME ORGANIZADO E TERRORISMO.MI-
NISTRO CORACH.RETRANSMISSAO DE  telegrama.";1998-10-22
"1782";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA-ARGENTINA-PARAGUAI. CRIME  ORGANIZADO E TERRORISMO.
MINISTRO  CORACH.";1998-10-26
"1495";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS.DROGAS  ILEGAIS E CRIMES CONEXOS.IMPLE
MENTACAO DA LEI SOBRE TIRO DE  DESTRUICAO.";1998-10-27
"1795";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS. DROGAS  ILEGAIS E CRIMES CONEXOS.
IMPLEMENTACAO DA LEI SOBRE TIRO DE  DESTRUICAO.";1998-10-28
"1830";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS. DROGAS  ILEGAIS E CRIMES CONEXOS.
IMPLEMENTACAO DA LEI SOBRE TIRO DE  DESTRUICAO.";1998-11-03
"1527";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS. DROGAS  ILEGAIS ET CRIMES CONEXOS.
IMPLEMENTACAO DA LEI SOBRE  TIRO DE DESTRUICAO.";1998-11-04
"1851";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. PERSPECTIVAS DE  DESIGNACAO DE NOVO EMBAIXADOR DOS  EUA
EM BRASILIA. CONVERSA COM BRIAN  ATWOOD.";1998-11-05
"1857";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-COLOMBIA. ACOES TERRORISTAS  NA AREA DA FRONTEIRA. COMENTARIO DO  ''ASSISTANT SECRETARY OF STATE FOR  INTER-AMERICAN
AFFAIRS''.";1998-11-06
"1863";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS. TERRORISMO.  ARGENTINA. FRONTEIRA TRIPLICE.
REUNIAO COM FUNCIONARIO DO FBI.";1998-11-09
"1559";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS.  TERRORISMO. ARGENTINA.  FRONTEIRA TRIPLICE.
REUNIAO  COM FUNCIONARIO DO FBI.";1998-11-10
"1553";"despacho telegráfico";"Embaixada em  WASHINGTON";"PRISAO PREVENTIVA PARA FINS DE  EXTRADICAO. EUA/BRASIL.  JOSE MARIO
FERREIRA FONTES.";1998-11-10
"1885";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA-PARAGUAI. RELACOES  POLITICAS. VISITA DE DIDO FLORENTIN.
ALMOCO EM SUA HOMENAGEM.";1998-11-10
"1876";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-BURKINA FASO. CONCESSAO  DE  AGREMENT.";1998-11-10
"1897";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA-PARAGUAI. RELACOES  POLITICAS. VISITA DE DIDO FLORENTIN.";1998-11-12
"1896";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-ETIOPIA. PEDIDO DE  AGREMENT. EMBAIXADOR BERHANE
GEBRE  CHIRISTOS.";1998-11-12
"1908";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS. TERRORISMO.  ARGENTINA. FRONTEIRA TRIPLICE.
REUNIAO COM FUNCIONARIO DO FBI.";1998-11-13
"829";"telegrama";"Consulado em  NOVA YORK";"'ROAD SHOW''. PROGRAMA FISCAL,  RECENTES DESENVOLVIMENTOS DA ECONOMIA BRASILEIRA.  MININSTRO PEDRO MALAN EM NOVA YORK.";1998-11-15
"831";"telegrama";"Consulado em  NOVA YORK";"BOLSA DE VALORES DE NOVA YORK.  LANCAMENTO DE ACOES BRASILEIRAS.
PROPOSTA DO VICE-PRESIDENTE.";1998-11-16
"1574";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-COLOMBIA. ACOES TERRO-  RISTAS NA AREA DE FRONTEIRA.
COMENTARIOS DO EMBAIXADOR  PETER ROMERO.";1998-11-16
"838";"telegrama";"Consulado em  NOVA YORK";"BOLSA DE VALORES DE NOVA YORK.  LANCAMENTO DE ACOES BRASILEIRAS.
MINISTRO DAS COMUNICACOES.";1998-11-17
"1955";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-ESTADOS UNIDOS-ARGENTINA.  TERRORISMO. DETENCAO.";1998-11-19
"1972";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-COLOMBIA. ACOES TERRORISTAS  NA AREA DE FRONTEIRA.
COMENTARIOS DO  EMBAIXADOR PETER ROMERO.";1998-11-21
"1980";"telegrama";"Embaixada em  WASHINGTON";"PRISAO PREVENTIVA PARA FINS DE  EXTRADICAO. EUA/BRASIL. JOSE MARIO
FERREIRA FONTES.";1998-11-24
"1985";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. RELACOES COM COLOMBIA E  VENEZUELA. PROPOSTA DE
CONSULTAS  POLITICAS.";1998-11-25
"1650";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-EUA. RELACOES COM  COLOMBIA ET VENEZUELA.  PROPOSTA DE
CONSULTAS  POLITICAS.";1998-11-28
"1652";"despacho telegráfico";"Embaixada em  WASHINGTON";"TERRORISMO.BRASIL-EUA-ARGENTI-  NA. DETENCAO.";1998-11-28
"897";"telegrama";"Consulado em  NOVA YORK";"PROMOCAO COMERCIAL. REDE  INFORMATIZADA. SENHA SEC.";1998-12-01
"2015";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. RELACOES COM COLOMBIA E  VENEZUELA. PROPOSTA DE
CONSULTAS  POLITICAS.";1998-12-01
"2019";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-IRAQUE.  PEDIDO DE
''AGREMENT''.";1998-12-01
"1183";"despacho telegráfico";"Consulado em  NOVA YORK";"PROMOCAO COMERCIAL. SISTEMA  BRAZILTRADENET.";1998-12-02
"1673";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-EUA. RELACOES COM  COLOMBIA  E  VENEZUELA.  PROPOSTA DE
CONSULTAS  POLITICAS.";1998-12-03
"1670";"despacho telegráfico";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-IRAQUE.  
SOLICITACAO DE  ''AGREMENT''.";1998-12-03
"2031";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. RELACOES COM COLOMBIA E  VENEZUELA. PROPOSTA DE
CONSULTAS  POLITICAS.";1998-12-04
"1688";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-EUA. INDICACAO DE NOVO  EMBAIXADOR EM BRASILIA.  ''AGREMENT''.";1998-12-08
"2065";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. INDICACAO DO NOVO  EMBAIXADOR EM BRASILIA.  ''AGREMENT''.";1998-12-09
"2075";"telegrama";"Embaixada em  WASHINGTON";"REINO UNIDO-CHILE. PEDIDO DE  EXTRADICAO DO SENADOR PINOCHET.
DECLARACAO DO SENHOR MINISTRO DE  ESTADO.";1998-12-10
"1744";"despacho telegráfico";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-EUA.  EMBAIXADOR BRIAN ATWOOD.  ''AGREMENT''.";1998-12-14
"2091";"telegrama";"Embaixada em  WASHINGTON";"COMERCIO. SUBSIDIOS. CONTENCIOSO  EMBRAER-BOMBARDIER.
DESENVOLVIMENTOS  EM WASHINGTON.";1998-12-15
"2097";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-ISLANDIA.  EMBAIXADOR JON HANNIBALSSON.
APRESENTACAO DE CREDENCIAIS.";1998-12-15
"2116";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. DROGAS ILEGAIS E CRIMES  CONEXOS. LEGISLACAO SOBRE TIRO DE
DESTRUICAO.";1998-12-17
"2117";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-EUA. EMBAIXADOR  BRIAN ATWOOD. ANUNCIO DA
INDICACAO.";1998-12-17
"2112";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-EUA.EMBAIXADOR  BRIAN ATWOOD. AGREMENT.";1998-12-17
"3565";"telegrama";"Escritório Financeiro em Nova York";"SEGRUPEX. DOTACAO COM. SALDO.  INSCRICAO EM ''REA''.";1998-12-21
"2137";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-EUA. EMBAIXADOR  BRIAN ATWOOD. ANUNCIO DA
INDICACAO.";1998-12-23
"3630";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. PAGAMENTO EFETUADO.";1998-12-24
"3685";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. PAGAMENTO EFETUADO.";1998-12-28
"3716";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. RECOLHIMENTO. ACERTO
CONTABIL. MUDANCA DE ELEMENTO.";1998-12-30
"3745";"telegrama";"Escritório Financeiro em Nova York";"ADMINISTRACAO. PESSOAL. EXECUCAO.  FINANCEIRA. FOLHA DE PAGAMENTOS NO  EXTERIOR. DEZEMBRO/98. 70 (PORCENTO)  AUTORIZACAO DE DESPESA
PARA CONTROLE  DO SISTEMA CONTABIL.";1998-12-31
"3737";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. PAGAMENTO EFETUADO.";1998-12-31
"3736";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. PAGAMENTO EFETUADO.";1998-12-31
"3743";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. SALDOS E MOVIMENTO NO
PERIODO. (FONTE 130).";1998-12-31
"3741";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. SALDOS E MOVIMENTO NO
PERIODO. (FONTE 143).";1998-12-31
"3742";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. SALDOS E MOVIMENTO NO
PERIODO. (FONTE 144).";1998-12-31
"3744";"telegrama";"Escritório Financeiro em Nova York";"EXECUCAO FINANCEIRA. INFORMACAO DA  DESPESA. SALDOS E MOVIMENTO NO
PERIODO. (FONTE 199).";1998-12-31
"20";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. DROGAS ILEGAIS E CRIMES  CONEXOS. LEGISLACAO SOBRE TIRO
DE  DESTRUICAO. CARTA DE ALBRIGHT.";1999-01-05
"27";"telegrama";"Embaixada em  WASHINGTON";"EUA-COLOMBIA. PROCESSO DE PAZ.  RENIAO ENTRE DIPLOMATA DO DOS E
REPRESENTANTES DA FARC NA COSTA  RICA.";1999-01-06
"7";"despacho telegráfico";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-MALAUI.  EMBAIXADOR WILLIE CHOKANI.
APRESENTACAO DE CREDENCIAIS.  PROPOSTA DE DATA.";1999-01-06
"10";"telegrama";"Consulado em NOVA YORK";"SOLUCAO POSSIVEL. INSTALACOES  FISICAS DO CONSULADO-GERAL.";1999-01-06
"14";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-EUA. DROGAS ILEGAIS  ET  CRIMES CONEXOS. LEGISLACAO SO-  BRE
TIRO DE DESTRUICAO.  CARTA  DE ALBRIGHT.";1999-01-07
"23";"despacho telegráfico";"Embaixada em  WASHINGTON";"PROTOCOLO.  BRASIL-CHIPRE.  EMBAIXADORA ERATO KOZAKOU-
MARCOULLIS. CONCESSAO  DE  'AGREMENT'.";1999-01-11
"24";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL/ESTADOS UNIDOS.COOPERA-  CAO JUDICIARIA. VENDA DE MATE-  RIAIS
DE EMPREGO MILITAR.";1999-01-11
"1833";"despacho telegráfico";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-CHIPRE.
PEDIDO DE ''AGREMENT''.";1999-01-13
"47";"telegrama";"Embaixada em  WASHINGTON";"ESTADOS UNIDOS-ARGENTINA. RELACOES  POLITICAS. VISITA DE ESTADO DO
PRESIDENTE MENEM.";1999-01-14
"57";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-RFA.SITUACAO FINANCEIRA  BRASILEIRA. POSICAO DO GOVERNO
ALEMAO.";1999-01-18
"33";"telegrama";"Embaixada em  WASHINGTON";"BRASIL. SITUACAO  ECONOMICO-FINANCEIRA. MORATORIA DE  MINAS GERAIS.
REPERCUSSAO NOS  ESTADOS UNIDOS.";1999-01-20
"75";"telegrama";"Embaixada em  WASHINGTON";"ESTADOS UNIDOS. DROGAS ILEGAIS.  ''DRUG FREE CENTURY ACT''.  INICIATIVA
REPUBLICANA. SECAO SOBRE  O BRASIL.";1999-01-21
"98";"telegrama";"Embaixada em  WASHINGTON";"COMUNICACOES. DISCOS DO SISTEMA  TEKA. ESTOQUE.";1999-01-25
"103";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. COOPERACAO JUDICIARIA.  VENDA DE MATERIAIS DE EMPREGO
MILITAR.";1999-01-26
"102";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. PRISAO PREVENTIVA PARA  FINS DE EXTRADICAO.";1999-01-26
"112";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. MLAT. COOPERACAO  JUDICIARIA.";1999-01-27
"125";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. PROGRAMA ESPACIAL  BRASILEIRO. RESTRICOES  NORTE-
AMERICANAS.";1999-01-28
"129";"telegrama";"Embaixada em  WASHINGTON";"CRIME ORGANIZADO. COOPERACAO  BRASIL-EUA. PRIMEIRA REUNIAO DO
MECANISMO DE CONSULTA. TIRO DE  DESTRUICAO.";1999-01-29
"136";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-CHIPRE.  EMBAIXADORA ERATO  KOZAKOU-MARCOULLIS.";1999-02-01
"119";"despacho telegráfico";"Embaixada em  WASHINGTON";"AMEACA DE ATENTADO TERRORISTA  A ESTA DA EMBAIXADA E  RESPECTIVOS
FUNCIONARIOS.";1999-02-02
"120";"despacho telegráfico";"Embaixada em  WASHINGTON";"AMEACA DE ATENTADO TERRORISTA  A ESTA EMBAIXADA E REPECTIVOS
FUNCIANARIOS.";1999-02-02
"117";"despacho telegráfico";"Embaixada em  WASHINGTON";"AMEACA DE ATENTADO TERRORISTA  A ESTA EMBAIXADA E RESPECTIVOS
FUNCIONARIOS.";1999-02-02
"118";"despacho telegráfico";"Embaixada em  WASHINGTON";"HIPOTESE DE ATENTADO AA  EMBAIXADA";1999-02-02
"159";"telegrama";"Embaixada em  WASHINGTON";"URUGUAI. TERRORISMO. DETENCAO DE  CIDADAO EGIPCIO. VISAO DO DOS.";1999-02-04
"163";"telegrama";"Embaixada em  WASHINGTON";"PROCESSO DE PAZ EQUADOR-PERU.  REUNIAO DE APOIO FINANCEIRO AOS PROJETOS DE INTEGRACAO FRONTEIRICA.";1999-02-05
"166";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO. BRASIL-TANZANIA.  CONCESSAO DE AGREMENT.";1999-02-05
"85";"despacho telegráfico";"Embaixada em  PEQUIM";"BRASIL-CHINA. VISITA AO  BRASIL DO DALAI LAMA.";1999-02-09
"211";"telegrama";"Embaixada em  WASHINGTON";"PARAGUAI. SITUACAO POLITICA INTERNA.  VISAO DO CSN E DO DOS.";1999-02-10
"48";"telegrama";"Consulado em CHICAGO";"TRIPLICE FRONTEIRA. TROCA DE  INFORMACOES SOBRE VISTOS.  CONSULTA DA
ARGENTINA.";1999-02-10
"154";"despacho telegráfico";"Embaixada em  WASHINGTON";"PARAGUAI. CRISE POLITICA. EUA.  ATUACAO DA EMBAIXADORA NORTE-
AMERICANA EM ASSUNCAO. GESTAO  BRASILEIRA.";1999-02-11
"159";"despacho telegráfico";"Embaixada em  WASHINGTON";"RETRANSMISSAO.";1999-02-11
"229";"telegrama";"Embaixada em  WASHINGTON";"URUGUAI. TERRORISMO. DETENCAO DE  CIDADAO EGIPCIO. CONVERSA COM
FONTE  DO DOS.";1999-02-12
"168";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-EUA.COOPERACAO JUDICIA-  RIA.VENDA DE MATERIAL DE EMPRE  GO
MILITAR.";1999-02-17
"277";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. COOPERACAO JUDICIARIA.  VENDA DE MATERIAIS DE EMPREGO
MILITAR.";1999-02-25
"318";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. DROGAS ILEGAIS E CRIMES  CONEXOS. LEGISLACAO SOBRE TIRO
DE  DESTRUICAO.";1999-03-04
"139";"despacho telegráfico";"Embaixada em  PEQUIM";"BRASIL-CHINA.  VISITA AO BRASIL DO DALAI  LAMA.";1999-03-04
"327";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. DROGAS ILEGAIS E CRIMES  CONEXOS. LEGISLACAO SOBRE TIRO
DE  DESTRUICAO.";1999-03-05
"330";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. PRISAO PREVENTIVA PARA  FINS DE EXTRADICAO.";1999-03-05
"238";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-EUA. VISITA DO SENHOR  MINISTRO DE ESTADO A  WASHINGTON. TEMARIO. RESTRI-  COES AO PROGRAMA ESPACIAL  BRASILEIRO.";1999-03-05
"334";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. DROGAS ILEGAIS E CRIMES  CONEXOS. LEGISLACAO SOBRE TIRO
DE  DESTRUICAO.";1999-03-06
"239";"despacho telegráfico";"Embaixada em  WASHINGTON";"EXTRADICAO. EUA/BRASIL.";1999-03-08
"342";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. VISITA DO SENHOR  MINISTRO DE ESTADO A WASHINGTON.
TEMARIO. TIRO DE DESTRUICAO.";1999-03-09
"254";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-EUA. COOPERACAO  JUDICIARIA. VENDA DE MATERIAL  DE EMPREGO
MILITAR.";1999-03-09
"364";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. VISITA DO SENHOR  MINISTRO DE ESTADO A WASHINGTON. TEMARIO. COMERCIALIZACAO DA BASE DE  ALCANTARA. RESTRICOES  NORTE-
AMERICANAS.";1999-03-10
"377";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. VISITA DO SENHOR  MINISTRO DE ESTADO A WASHINGTON.
TEMARIO. TIRO DE DESTRUICAO.";1999-03-12
"401";"telegrama";"Embaixada em  WASHINGTON";"ESTADOS UNIDOS-PARAGUAI. RELACOES  POLITICAS. RUMORES SOBRE EXTRADICAO  DE OLIEDO E VISITA DO CHEFE DO  COMANDO SUL.";1999-03-17
"417";"telegrama";"Embaixada em  WASHINGTON";"EQUADOR. SITUACAO INTERNA. VISAO DOS  EUA.";1999-03-18
"10005";"telegrama";"Embaixada em  WASHINGTON";"RELACOES BRASIL-EUA. ENCONTRO DO  MINISTRO DE ESTADO COM
MADELEINE  ALBRIGHT.";1999-03-18
"307";"despacho telegráfico";"Embaixada em  WASHINGTON";"ARGENTINA-PARAGUAI.CRISE POLI-  TICA NO PARAGUAI.AVALIACAO DO
GOVERNO ARGENTINO.";1999-03-19
"430";"telegrama";"Embaixada em  WASHINGTON";"PARAGUAI. SITUACAO INTERNA.  ASSASSINIO DE ARGANA. CONVERSA COM
FONTE DO CSN.";1999-03-23
"314";"despacho telegráfico";"Embaixada em  WASHINGTON";"BOLIVIA-EUA. PRESENCA MILITAR  NORTE-AMERICANA. PEDIDO DE
INSTALACAO DE BASES.";1999-03-23
"448";"telegrama";"Embaixada em  WASHINGTON";"COMUNICACOES. RECEBIMENTO DE  DISQUETES.";1999-03-25
"438";"telegrama";"Embaixada em  WASHINGTON";"PARAGUAI. SITUACAO INTERNA. CONVERSA  COM FONTE DO CSN.";1999-03-25
"447";"telegrama";"Embaixada em  WASHINGTON";"PARAGUAI. SITUACAO INTERNA. CONVERSA  COM FONTE DO CSN.";1999-03-25
"329";"despacho telegráfico";"Embaixada em  WASHINGTON";"PRISAO PREVENTIVA PARA FINS DE  EXTRADICAO. EUA/BRASIL.";1999-03-25
"452";"telegrama";"Embaixada em  WASHINGTON";"PARAGUAI. SITUACAO INTERNA. CONVERSA  COM FONTE DO CSN.";1999-03-26
"471";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. COOPERACAO JUDICIARIA.  VENDA DE MATERIAL DE EMPREGO
MILITAR.";1999-03-30
"464";"telegrama";"Embaixada em  WASHINGTON";"COMUNICACOES. DISCOS DO SISTEMA  TEKA. ESTOQUE.";1999-03-30
"249";"telegrama";"Embaixada em  PEQUIM";"COMUNICACOES. PEQUIM. ACUSAO DE RECEBIMENTO DE DISQUETES.";1999-04-05
"493";"telegrama";"Embaixada em  WASHINGTON";"PRISAO PREVENTIVA PARA FINS DE  EXTRADICAO. BRASIL/EUA.";1999-04-07
"229";"despacho telegráfico";"Embaixada em  PEQUIM";"BRASIL-CHINA.  VISITA AO BRASIL DO DALAI  LAMA.";1999-04-07
"239";"despacho telegráfico";"Embaixada em  PEQUIM";"BRASIL-CHINA.  VISITA AO BRASIL DO DALAI  LAMA.";1999-04-09
"524";"telegrama";"Embaixada em  WASHINGTON";"EUA-BRASIL. PRISAO PREVENTIVA PARA  FINS DE EXTRADICAO.";1999-04-15
"448";"despacho telegráfico";"Embaixada em  WASHINGTON";"BRASIL-SUDAO. VISITA DO MINIS-  TRO DAS RELACOES EXTERIORES  AO BRASIL.";1999-04-16
"528";"telegrama";"Embaixada em  WASHINGTON";"COLOMBIA, EQUADOR, PARAGUAI E  VENEZUELA. CONVERSA COM FONTE DO
CSN.";1999-04-20
"523";"telegrama";"Embaixada em  WASHINGTON";"COMUNICACOES. DISCOS DO SISTEMA  TEKA. REPOSICAO DE ESTOQUE.";1999-04-21
"379";"telegrama";"Consulado em NOVA YORK";"ADMINISTRACAO. EXECUCAO  ORCAMENTARIO-  FINANCEIRA. PESSOAL. REDIMENSIONA-  MENTO DE DESPESAS.";1999-04-21
"387";"telegrama";"Consulado em NOVA YORK";"VISITA DO PRESIDENTE DA REPUBLICA  A NOVA YORK.";1999-04-22
"382";"telegrama";"Consulado em NOVA YORK";"VISITA DO PRESIDENTE DA REPUBLICA A  NOVA YORK.";1999-04-22
"380";"telegrama";"Consulado em NOVA YORK";"VISITA DO PRESIDENTE DA REPUBLICA A  NOVA YORK.";1999-04-22
"555";"telegrama";"Embaixada em  WASHINGTON";"EUA-BRASIL. EXTRADICAO.";1999-04-26
"399";"telegrama";"Consulado em NOVA YORK";"ADMINISTRACAO. EXECUCAO  ORCAMENTARIO-FINANCEIRA. PESSOAL.
REDIMENSIONAMENTO DE DESPESAS.";1999-04-26
"335";"despacho telegráfico";"Consulado em NOVA YORK";"ADMINISTRACAO. PESSOAL. REDI-  MENSIONAMENTO DE DESPESAS.";1999-04-26
"402";"telegrama";"Consulado em NOVA YORK";"ADMINISTRACAO. PESSOAL.  REDIMENSIONAMENTO DE DESPESAS.";1999-04-27
"403";"telegrama";"Consulado em NOVA YORK";"ADMINISTRACAO. PESSOAL.  REDIMENSIONAMENTO DE DESPESAS.
CONTRATOS DE TRABALHO.";1999-04-27
"400";"telegrama";"Consulado em NOVA YORK";"JANTAR E PALESTRA DO PRESIDENTE  DA REPUBLICA EM NOVA YORK.";1999-04-27
"501";"despacho telegráfico";"Embaixada em  WASHINGTON";"EXTRADICAO. EUA/BRASIL.";1999-04-27
"573";"telegrama";"Embaixada em  WASHINGTON";"CONSULTORIA JURIDICA. ''ARNOLD AND  PORTER''.";1999-04-28
"562";"telegrama";"Embaixada em  WASHINGTON";"PRIVILEGIOS E IMUNIDADES.  BRASIL-EUA. IMOVEIS. NOTA  NORTE-
AMERICANA.";1999-04-28
"612";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. RELACOES POLITICAS.  EMBAIXADOR NORTE-AMERICANO. PROCESSO  DE CONFIRMACAO. EVENTUAIS PROBLEMAS  COM O SENADOR
HELMS.";1999-04-30
